LL XC,HL XC,HL Atoms,Post-HF Method,Basis,OH-H Distance,Total DFT Energy (A-in-B),AB LL Energy,A HL Energy,A LL Energy,PB Correction,AB_LL Time,A_LL Time,A_HL Time
PBE,PBE,10,N/A,NAO-VCC-4Z,2.6620306864886794,-14854.962764087313,-14854.962764087304,-6189.989498355439,-6189.989498355431,-9.72407086623217e-14,55.44240212440491,9.084976434707642,11.773174524307251
PBE,PBE,10,N/A,NAO-VCC-4Z,2.5620306864886793,-14854.977139354165,-14854.97713935415,-6189.9593063010225,-6189.959306301011,1.0649273725349407e-13,55.50138545036316,9.100669860839844,11.894837379455566
PBE,PBE,10,N/A,NAO-VCC-4Z,2.7620306864886794,-14854.94962788957,-14854.94962788954,-6190.01628807025,-6190.016288070223,1.023387652329677e-13,55.44532561302185,9.176589965820312,11.912890672683716
PBE,PBE,10,N/A,NAO-VCC-4Z,2.462030686488679,-14854.992645937265,-14854.992645937187,-6189.931914383165,-6189.9319143830835,1.112131600040922e-13,56.76586890220642,9.303231954574585,12.166052341461182
PBE,PBE,10,N/A,NAO-VCC-4Z,2.0620306864886793,-14855.05597271334,-14855.055972713306,-6189.78858099039,-6189.78858099036,1.3783634431746572e-13,55.89043402671814,9.738533735275269,12.689728260040283
PBE,PBE,10,N/A,NAO-VCC-4Z,2.362030686488679,-14855.009017378636,-14855.009017378616,-6189.903608227992,-6189.9036082279745,-1.3085011864658047e-13,56.93062400817871,9.449909210205078,12.26730990409851
PBE,PBE,10,N/A,NAO-VCC-4Z,2.262030686488679,-14855.025724603829,-14855.025724603873,-6189.873940144218,-6189.873940144267,5.551217154703414e-14,57.41023635864258,9.46701192855835,12.221109390258789
PBE,PBE,10,N/A,NAO-VCC-4Z,2.16203068648868,-14855.041869223462,-14855.041869223507,-6189.835398805885,-6189.83539880593,1.9051626221414098e-13,59.159016370773315,9.670305728912354,12.743381977081299
PBE,PBE,10,N/A,NAO-VCC-4Z,1.9620306864886794,-14855.06567015345,-14855.065670153454,-6189.74107936124,-6189.741079361242,-2.8228128048576884e-13,60.08421587944031,9.869008541107178,12.766534566879272
PBE,PBE,10,N/A,NAO-VCC-4Z,1.8620306864886793,-14855.067327911234,-14855.067327911329,-6189.667630025363,-6189.667630025453,1.4538902071842274e-13,60.62356686592102,9.986641645431519,13.036013841629028
PBE,PBE,10,N/A,NAO-VCC-4Z,1.7620306864886794,-14855.055431981496,-14855.055431981504,-6189.583498627647,-6189.583498627651,-8.421234187067085e-14,61.982154846191406,10.25787353515625,13.24442720413208
PBE,PBE,10,N/A,NAO-VCC-4Z,1.6620306864886796,-14855.021697725795,-14855.021697725888,-6189.467829592423,-6189.467829592508,8.213535586040766e-14,62.670873165130615,10.28598666191101,13.573866844177246
PBE,PBE,10,N/A,NAO-VCC-4Z,1.5620306864886795,-14854.95379923897,-14854.95379923889,-6189.31603499242,-6189.316034992344,-4.892246138719914e-13,64.00052666664124,10.545955181121826,13.687470197677612
PBE,PBE,10,N/A,NAO-VCC-4Z,1.4620306864886796,-14854.83343463272,-14854.83343463275,-6189.096375101537,-6189.096375101566,1.0479338506327874e-13,65.54165005683899,10.744434595108032,14.045943975448608
PBE,PBE,10,N/A,NAO-VCC-4Z,1.3620306864886795,-14854.633338052776,-14854.633338052821,-6188.781963748854,-6188.781963748899,-1.5539631694969082e-13,65.60652899742126,10.800243139266968,14.15584683418274
PBE,PBE,10,N/A,NAO-VCC-4Z,1.2620306864886794,-14854.311673808195,-14854.311673808195,-6188.354619807816,-6188.354619807813,6.891817215873286e-14,66.27115607261658,10.857908487319946,14.258427143096924
PBE,PBE,10,N/A,NAO-VCC-4Z,4.362030686488679,-14854.85804363083,-14854.85804363088,-6190.387588231846,-6190.387588231891,1.642707117208153e-14,48.86841297149658,7.9813454151153564,10.198082685470581
PBE,PBE,10,N/A,NAO-VCC-4Z,4.2620306864886786,-14854.860163785763,-14854.860163785881,-6190.368454734975,-6190.368454735093,1.1517831511459465e-14,48.84791398048401,7.932415962219238,10.259733438491821
PBE,PBE,10,N/A,NAO-VCC-4Z,4.162030686488679,-14854.862535009392,-14854.862535009352,-6190.346099997432,-6190.346099997394,-1.1574476584466643e-13,49.23956751823425,8.071511030197144,10.386033535003662
PBE,PBE,10,N/A,NAO-VCC-4Z,3.962030686488679,-14854.868164119127,-14854.868164119165,-6190.304164641826,-6190.304164641862,-1.869287409236864e-14,49.74600696563721,8.091701745986938,10.474529266357422
PBE,PBE,10,N/A,NAO-VCC-4Z,4.062030686488679,-14854.865192989002,-14854.86519298898,-6190.320625457843,-6190.320625457842,-1.8485175491342322e-13,49.90643119812012,8.188005685806274,10.410869836807251
PBE,PBE,10,N/A,NAO-VCC-4Z,3.86203068648868,-14854.871499328276,-14854.871499328276,-6190.2797387044,-6190.27973870441,1.5105352801914052e-15,50.069762229919434,8.236238956451416,10.527792692184448
PBE,PBE,10,N/A,NAO-VCC-4Z,3.762030686488679,-14854.875248249064,-14854.875248249149,-6190.255011775143,-6190.255011775226,-1.8994981148406921e-13,50.8324658870697,8.317635774612427,10.822642803192139
PBE,PBE,10,N/A,NAO-VCC-4Z,3.662030686488679,-14854.879455486334,-14854.879455486345,-6190.235144899192,-6190.235144899199,-2.2506975674851938e-13,51.11677122116089,8.413621187210083,10.89795732498169
PBE,PBE,10,N/A,NAO-VCC-4Z,3.4620306864886787,-14854.889515585206,-14854.889515585231,-6190.188676996857,-6190.1886769968805,1.8881691002392564e-14,51.361573934555054,8.539808511734009,10.95958137512207
PBE,PBE,10,N/A,NAO-VCC-4Z,3.362030686488679,-14854.895507158753,-14854.895507158724,-6190.168619616163,-6190.16861961613,1.965584033349066e-13,51.9197301864624,8.468850374221802,11.065202951431274
PBE,PBE,10,N/A,NAO-VCC-4Z,3.2620306864886794,-14854.90224998082,-14854.90224998081,-6190.14881180126,-6190.14881180126,-4.992319101032594e-13,52.03457164764404,8.511237382888794,10.989784240722656
PBE,PBE,10,N/A,NAO-VCC-4Z,3.5620306864886793,-14854.884189310395,-14854.88418931048,-6190.205846987796,-6190.205846987872,2.405527433704813e-13,52.740339040756226,8.407747983932495,10.872857093811035
PBE,PBE,10,N/A,NAO-VCC-4Z,3.162030686488679,-14854.908989940155,-14854.908989940204,-6190.117161064001,-6190.117161064045,3.908510037495261e-14,52.51322388648987,8.706092834472656,11.118704080581665
PBE,PBE,10,N/A,NAO-VCC-4Z,3.0620306864886793,-14854.917509300465,-14854.917509300365,-6190.091925767483,-6190.091925767388,-1.427455839780878e-13,53.58333492279053,8.737111568450928,11.323505163192749
PBE,PBE,10,N/A,NAO-VCC-4Z,2.9620306864886796,-14854.927063681353,-14854.927063681374,-6190.0698931857005,-6190.069893185721,-2.7284043498457256e-13,54.3145067691803,8.883163928985596,11.56966233253479
PBE,PBE,10,N/A,NAO-VCC-4Z,2.862030686488679,-14854.937743138391,-14854.937743138502,-6190.039796853423,-6190.039796853529,-8.968803226136468e-14,55.14890265464783,8.977211713790894,11.81969428062439
PBE,PBE,10,N/A,NAO-VCC-5Z,2.362030686488679,-14855.032957141606,-14855.032957141519,-6189.93674394281,-6189.936743942722,8.17577220403598e-14,138.7526524066925,24.830411911010742,31.830525875091553
PBE,PBE,10,N/A,NAO-VCC-5Z,2.462030686488679,-14855.016702429335,-14855.016702429308,-6189.970091561911,-6189.970091561885,-1.229198084255756e-13,138.98720002174377,24.900263786315918,32.05049967765808
PBE,PBE,10,N/A,NAO-VCC-5Z,2.0620306864886793,-14855.078688345533,-14855.078688345608,-6189.821916571028,-6189.821916571106,-1.0101704686280023e-13,136.38351345062256,25.721100568771362,33.0795955657959
PBE,PBE,10,N/A,NAO-VCC-5Z,2.6620306864886794,-14854.987065750756,-14854.98706575077,-6190.027343857253,-6190.0273438572685,3.663048054464158e-14,139.22773361206055,25.08977699279785,32.229965925216675
PBE,PBE,10,N/A,NAO-VCC-5Z,2.7620306864886794,-14854.974053599668,-14854.974053599739,-6190.051150796253,-6190.0511507963265,-1.5067589419909268e-13,140.1586046218872,25.11552619934082,32.09563660621643
PBE,PBE,10,N/A,NAO-VCC-5Z,2.262030686488679,-14855.0495522646,-14855.049552264554,-6189.903869044003,-6189.903869043954,1.7956488143275328e-13,140.77842783927917,25.234652996063232,32.49012899398804
PBE,PBE,10,N/A,NAO-VCC-5Z,2.5620306864886793,-14855.001317083406,-14855.001317083475,-6189.995157760526,-6189.995157760599,-8.83663138911972e-14,142.5320246219635,25.604833126068115,32.86921191215515
PBE,PBE,10,N/A,NAO-VCC-5Z,2.16203068648868,-14855.0646788924,-14855.064678892346,-6189.864455422583,-6189.864455422526,-2.150624605172513e-13,142.99961757659912,25.629898071289062,32.88855457305908
PBE,PBE,10,N/A,NAO-VCC-5Z,1.9620306864886794,-14855.088296966294,-14855.088296966356,-6189.768050703915,-6189.768050703976,7.175042580909175e-15,145.66644072532654,25.877862691879272,33.32736086845398
PBE,PBE,10,N/A,NAO-VCC-5Z,1.8620306864886793,-14855.089872770886,-14855.08987277085,-6189.697508339122,-6189.697508339088,-1.6804704992129383e-14,147.30850100517273,26.169625282287598,33.88364934921265
PBE,PBE,10,N/A,NAO-VCC-5Z,1.7620306864886794,-14855.077904424077,-14855.07790442406,-6189.612978920708,-6189.61297892069,-1.5992792279026502e-13,149.05338668823242,26.453978300094604,34.4723744392395
PBE,PBE,10,N/A,NAO-VCC-5Z,1.6620306864886796,-14855.044112954925,-14855.044112955009,-6189.496889827603,-6189.49688982769,-1.7711026160244226e-13,151.78402042388916,26.807693481445312,34.756216049194336
PBE,PBE,10,N/A,NAO-VCC-5Z,1.5620306864886795,-14854.976178828903,-14854.976178828962,-6189.345367498302,-6189.345367498356,1.1536713202461857e-13,156.4373173713684,27.603971004486084,35.610135555267334
PBE,PBE,10,N/A,NAO-VCC-5Z,1.4620306864886796,-14854.855799676367,-14854.855799676334,-6189.125250715342,-6189.125250715313,1.9391496659457164e-13,157.37492418289185,27.65238070487976,35.915629863739014
PBE,PBE,10,N/A,NAO-VCC-5Z,1.2620306864886794,-14854.33262842936,-14854.33262842925,-6188.376545826595,-6188.376545826487,1.1517831511459466e-13,161.36789393424988,28.789205312728882,36.741482973098755
PBE,PBE,10,N/A,NAO-VCC-5Z,1.3620306864886795,-14854.655645897434,-14854.655645897381,-6188.827435603023,-6188.827435602963,1.6691414846115027e-13,161.91946172714233,28.37328863143921,36.952683448791504
PBE,PBE,10,N/A,NAO-VCC-5Z,4.2620306864886786,-14854.886074395883,-14854.886074395945,-6190.406347908787,-6190.406347908845,4.040681874512009e-14,123.64444589614868,22.582240343093872,28.47167992591858
PBE,PBE,10,N/A,NAO-VCC-5Z,4.162030686488679,-14854.888391016224,-14854.888391016279,-6190.385619161092,-6190.38561916115,-1.0951380781387688e-14,123.82940030097961,22.824204206466675,29.09480381011963
PBE,PBE,10,N/A,NAO-VCC-5Z,4.062030686488679,-14854.890987414343,-14854.890987414316,-6190.372987019404,-6190.372987019375,-5.3246368626747034e-14,124.66636991500854,22.97714328765869,29.124048233032227
PBE,PBE,10,N/A,NAO-VCC-5Z,3.962030686488679,-14854.89388960139,-14854.893889601386,-6190.339899035529,-6190.339899035522,2.1336310832703597e-14,125.02141213417053,23.103697061538696,29.16089677810669
PBE,PBE,10,N/A,NAO-VCC-5Z,3.86203068648868,-14854.897150208284,-14854.897150208215,-6190.318471750059,-6190.3184717499935,1.353817244871547e-13,125.82360863685608,23.21361994743347,29.54262685775757
PBE,PBE,10,N/A,NAO-VCC-5Z,3.662030686488679,-14854.904932629088,-14854.904932629097,-6190.271613690591,-6190.271613690609,-5.6645073007177695e-14,127.53476786613464,23.413750171661377,29.831986904144287
PBE,PBE,10,N/A,NAO-VCC-5Z,4.362030686488679,-14854.884004979664,-14854.884004979709,-6190.425305557953,-6190.425305557998,-7.552676400957026e-16,121.44306182861328,22.428853750228882,28.48350691795349
PBE,PBE,10,N/A,NAO-VCC-5Z,3.5620306864886793,-14854.909570859794,-14854.909570859822,-6190.247489448426,-6190.247489448447,-1.389692457776093e-13,127.18538069725037,24.321828365325928,29.797231674194336
PBE,PBE,10,N/A,NAO-VCC-5Z,3.762030686488679,-14854.9008156158,-14854.90081561575,-6190.292597017201,-6190.292597017147,-3.982148632404592e-13,127.73767256736755,23.53569197654724,30.115774393081665
PBE,PBE,10,N/A,NAO-VCC-5Z,3.4620306864886787,-14854.914795254173,-14854.914795254164,-6190.227969609878,-6190.227969609867,-1.4708837290863808e-13,129.31318068504333,23.811925172805786,30.224822759628296
PBE,PBE,10,N/A,NAO-VCC-5Z,3.362030686488679,-14854.920680814714,-14854.920680814686,-6190.199001523952,-6190.1990015239235,-1.7087930357165272e-13,129.5855233669281,23.718262672424316,30.306477308273315
PBE,PBE,10,N/A,NAO-VCC-5Z,3.2620306864886794,-14854.927312834468,-14854.927312834436,-6190.178752109074,-6190.1787521090455,-1.5331933093942762e-13,131.70010685920715,24.02379870414734,30.54269504547119
PBE,PBE,10,N/A,NAO-VCC-5Z,3.162030686488679,-14854.934779781435,-14854.934779781532,-6190.155046703578,-6190.155046703671,-1.9901302316521763e-13,131.69792342185974,24.02495312690735,30.71574878692627
PBE,PBE,10,N/A,NAO-VCC-5Z,3.0620306864886793,-14854.943179127125,-14854.943179127093,-6190.128844463839,-6190.128844463815,-5.494572081696237e-14,132.88682222366333,24.161378383636475,31.012872457504272
PBE,PBE,10,N/A,NAO-VCC-5Z,2.862030686488679,-14854.962291294547,-14854.962291294627,-6190.074906154624,-6190.074906154707,1.5067589419909268e-13,134.2596619129181,24.364338159561157,31.21013069152832
PBE,PBE,10,N/A,NAO-VCC-5Z,2.9620306864886796,-14854.952608808373,-14854.952608808293,-6190.101642457388,-6190.101642457314,3.4912246663423854e-13,134.54714512825012,24.512312173843384,31.276171445846558
PBE,PBE,16,N/A,NAO-VCC-5Z,4.362030686488679,-14854.884004979542,-14854.884004979616,-8328.852979343359,-8328.852979343437,-2.7189635043445293e-13,120.34917783737183,22.242246389389038,28.154263973236084
PBE,PBE,16,N/A,NAO-VCC-5Z,4.2620306864886786,-14854.886074395994,-14854.886074395914,-8328.849076237715,-8328.849076237642,1.65025979360911e-13,120.64383220672607,22.417718172073364,28.256661653518677
PBE,PBE,16,N/A,NAO-VCC-5Z,4.162030686488679,-14854.888391016391,-14854.88839101631,-8328.823480385407,-8328.823480385323,1.389692457776093e-13,122.56003189086914,22.62750220298767,28.83928346633911
PBE,PBE,16,N/A,NAO-VCC-5Z,4.062030686488679,-14854.890987414357,-14854.890987414414,-8328.827900129154,-8328.82790012922,3.323177616421092e-14,123.69243836402893,22.783677577972412,28.97681474685669
PBE,PBE,16,N/A,NAO-VCC-5Z,3.962030686488679,-14854.893889601391,-14854.893889601395,-8328.805475258501,-8328.805475258507,-1.8504057182344714e-14,124.45117521286011,22.975236654281616,28.981379747390747
PBE,PBE,16,N/A,NAO-VCC-5Z,3.86203068648868,-14854.897150208251,-14854.897150208262,-8328.787534356998,-8328.787534357009,5.177359672856041e-13,125.35939860343933,23.20121121406555,29.540797472000122
PBE,PBE,16,N/A,NAO-VCC-5Z,3.5620306864886793,-14854.909570859796,-14854.909570859802,-8328.76289090803,-8328.762890908034,-1.0989144163392473e-13,126.52450156211853,23.33318591117859,29.583532094955444
PBE,PBE,16,N/A,NAO-VCC-5Z,3.762030686488679,-14854.900815615676,-14854.900815615647,-8328.784756716537,-8328.784756716508,3.776338200478513e-15,126.73943901062012,23.42806077003479,29.634167194366455
PBE,PBE,16,N/A,NAO-VCC-5Z,3.662030686488679,-14854.904932629213,-14854.904932629115,-8328.772279888099,-8328.772279888002,-1.5860620442009756e-13,126.91897487640381,23.353118181228638,29.757505655288696
PBE,PBE,16,N/A,NAO-VCC-5Z,3.362030686488679,-14854.920680814517,-14854.920680814646,-8328.757840172562,-8328.75784017269,7.477149636947456e-14,128.371591091156,23.58981704711914,30.15994381904602
PBE,PBE,16,N/A,NAO-VCC-5Z,3.4620306864886787,-14854.914795254239,-14854.91479525412,-8328.76282872423,-8328.762828724111,-6.759645378856538e-14,128.54709219932556,23.619961500167847,30.114480018615723
PBE,PBE,16,N/A,NAO-VCC-5Z,3.2620306864886794,-14854.927312834456,-14854.927312834432,-8328.725617968787,-8328.725617968761,2.3790930663014634e-14,130.5233175754547,23.922776222229004,30.560555458068848
PBE,PBE,16,N/A,NAO-VCC-5Z,3.162030686488679,-14854.934779781692,-14854.934779781624,-8328.733447148801,-8328.733447148725,-1.2688496353607805e-13,131.27917575836182,23.936758518218994,30.731505393981934
PBE,PBE,16,N/A,NAO-VCC-5Z,3.0620306864886793,-14854.943179126953,-14854.943179127009,-8328.721752504958,-8328.721752505018,3.549757908449802e-14,132.14766216278076,24.096698760986328,30.88375735282898
PBE,PBE,16,N/A,NAO-VCC-5Z,2.862030686488679,-14854.962291294436,-14854.962291294498,-8328.697906240295,-8328.697906240359,1.876840085637821e-13,133.83728504180908,24.262309551239014,31.198920249938965
PBE,PBE,16,N/A,NAO-VCC-5Z,2.9620306864886796,-14854.952608808378,-14854.952608808348,-8328.71185355474,-8328.711853554712,2.296013625890936e-13,133.99121761322021,24.37268853187561,31.318922996520996
PBE,PBE,16,N/A,NAO-VCC-5Z,2.362030686488679,-14855.03295714147,-14855.03295714146,-8328.64486925238,-8328.64486925237,-1.2386389297569522e-13,137.71221017837524,24.800171375274658,31.778379201889038
PBE,PBE,16,N/A,NAO-VCC-5Z,2.462030686488679,-14855.016702429322,-14855.016702429315,-8328.65851802147,-8328.658518021462,7.817020074990522e-14,137.8002212047577,24.786807775497437,31.843419551849365
PBE,PBE,16,N/A,NAO-VCC-5Z,2.0620306864886793,-14855.078688345517,-14855.078688345571,-8328.59264737803,-8328.592647378082,5.89108759274648e-14,136.05754780769348,25.658650159835815,32.94467329978943
PBE,PBE,16,N/A,NAO-VCC-5Z,2.6620306864886794,-14854.987065750782,-14854.987065750725,-8328.675492825161,-8328.675492825103,-3.436467762435447e-13,138.50816011428833,25.026328086853027,32.16432046890259
PBE,PBE,16,N/A,NAO-VCC-5Z,2.7620306864886794,-14854.97405359969,-14854.974053599695,-8328.68573347706,-8328.685733477067,1.030940328730634e-13,139.1202676296234,24.99428629875183,32.0760235786438
PBE,PBE,16,N/A,NAO-VCC-5Z,2.262030686488679,-14855.049552264654,-14855.049552264589,-8328.638574738434,-8328.638574738367,-3.776338200478513e-16,139.67150402069092,25.135884523391724,32.33859610557556
PBE,PBE,16,N/A,NAO-VCC-5Z,2.5620306864886793,-14855.0013170835,-14855.001317083537,-8328.675821165583,-8328.675821165623,1.4992062655899697e-13,141.59264063835144,25.445273876190186,32.837308406829834
PBE,PBE,16,N/A,NAO-VCC-5Z,2.16203068648868,-14855.0646788922,-14855.064678892284,-8328.624209654517,-8328.624209654603,-4.002918492507224e-14,141.82073616981506,25.692325353622437,32.82719349861145
PBE,PBE,16,N/A,NAO-VCC-5Z,1.8620306864886793,-14855.089872770832,-14855.089872770846,-8328.516978543848,-8328.516978543861,-1.3745871049741787e-13,150.15529894828796,26.074995756149292,33.82757830619812
PBE,PBE,16,N/A,NAO-VCC-5Z,1.7620306864886794,-14855.077904424017,-14855.077904423977,-8328.453420475795,-8328.453420475758,2.3224479932942857e-13,150.32588815689087,26.443501710891724,34.3287250995636
PBE,PBE,16,N/A,NAO-VCC-5Z,1.9620306864886794,-14855.088296966305,-14855.088296966322,-8328.556014052654,-8328.556014052672,-7.08441046409769e-13,153.34693956375122,26.005033254623413,33.21868133544922
PBE,PBE,16,N/A,NAO-VCC-5Z,1.6620306864886796,-14855.044112955005,-14855.044112954965,-8328.364394898901,-8328.364394898861,-1.1970992095516886e-13,154.09261751174927,26.860071659088135,34.659701108932495
PBE,PBE,16,N/A,NAO-VCC-5Z,1.5620306864886795,-14854.976178829078,-14854.976178828974,-8328.23292351368,-8328.232923513584,4.682659368593357e-13,157.60608577728271,27.384097576141357,35.46323013305664
PBE,PBE,16,N/A,NAO-VCC-5Z,1.4620306864886796,-14854.855799676332,-14854.855799676354,-8328.037784886888,-8328.037784886908,2.7491742099483573e-13,156.70195078849792,27.636192321777344,35.99619126319885
PBE,PBE,16,N/A,NAO-VCC-5Z,1.2620306864886794,-14854.3326284291,-14854.332628429189,-8327.331255067042,-8327.331255067133,2.643436740334959e-15,161.23325943946838,28.31857419013977,36.78762245178223
PBE,PBE,16,N/A,NAO-VCC-5Z,1.3620306864886795,-14854.655645897392,-14854.65564589736,-8327.75511940512,-8327.755119405088,-2.0052355844540903e-13,161.15842962265015,28.3571515083313,36.97848582267761
PBE,PBE,16,N/A,NAO-VCC-4Z,2.6620306864886794,-14854.962764087219,-14854.96276408728,-8328.649807763559,-8328.649807763622,1.9259324822440416e-13,52.801876068115234,9.03614592552185,11.757509469985962
PBE,PBE,16,N/A,NAO-VCC-4Z,2.5620306864886793,-14854.977139354212,-14854.977139354107,-8328.636368768724,-8328.636368768612,2.7321806880462044e-13,52.76916813850403,9.176203727722168,11.87306261062622
PBE,PBE,16,N/A,NAO-VCC-4Z,2.7620306864886794,-14854.94962788948,-14854.949627889555,-8328.654748494679,-8328.654748494755,-2.2620265820866292e-13,52.86294960975647,9.113145112991333,11.879629850387573
PBE,PBE,16,N/A,NAO-VCC-4Z,2.462030686488679,-14854.992645937155,-14854.99264593714,-8328.632240473657,-8328.632240473642,-2.71707533524429e-13,53.96158742904663,9.332857131958008,12.203721523284912
PBE,PBE,16,N/A,NAO-VCC-4Z,2.0620306864886793,-14855.055972713317,-14855.055972713253,-8328.56627578845,-8328.566275788384,-9.629662411220208e-14,52.94225525856018,9.672632694244385,12.571578741073608
PBE,PBE,16,N/A,NAO-VCC-4Z,2.362030686488679,-14855.0090173787,-14855.009017378627,-8328.606001720547,-8328.60600172048,1.1310132910433146e-13,54.221362829208374,9.333506345748901,12.199376344680786
PBE,PBE,16,N/A,NAO-VCC-4Z,2.262030686488679,-14855.025724603833,-14855.025724603856,-8328.616314055085,-8328.616314055107,-4.5316058405742156e-14,55.20931077003479,9.47124457359314,12.406362056732178
PBE,PBE,16,N/A,NAO-VCC-4Z,2.16203068648868,-14855.041869223449,-14855.041869223513,-8328.597892650057,-8328.597892650123,1.427455839780878e-13,55.97030973434448,9.643918514251709,12.748093366622925
PBE,PBE,16,N/A,NAO-VCC-4Z,1.9620306864886794,-14855.065670153363,-14855.065670153403,-8328.528627715881,-8328.528627715928,-2.4565079994112727e-13,57.49676847457886,9.78437328338623,12.848553895950317
PBE,PBE,16,N/A,NAO-VCC-4Z,1.8620306864886793,-14855.06732791118,-14855.067327911293,-8328.483128208762,-8328.483128208878,-2.303566302291893e-13,58.62567210197449,10.035505533218384,13.185100078582764
PBE,PBE,16,N/A,NAO-VCC-4Z,1.7620306864886794,-14855.05543198142,-14855.055431981511,-8328.434081103314,-8328.434081103405,4.9092396606220667e-14,59.17871975898743,10.095959663391113,13.228514194488525
PBE,PBE,16,N/A,NAO-VCC-4Z,1.6620306864886796,-14855.02169772594,-14855.02169772588,-8328.33901022631,-8328.339010226238,6.948462288880465e-14,60.26957988739014,10.3010892868042,13.549631357192993
PBE,PBE,16,N/A,NAO-VCC-4Z,1.5620306864886795,-14854.953799238858,-14854.95379923888,-8328.207906531277,-8328.207906531296,-2.1015322085662925e-13,61.308751821517944,10.43072247505188,13.698386192321777
PBE,PBE,16,N/A,NAO-VCC-4Z,1.4620306864886796,-14854.833434632754,-14854.833434632736,-8328.013080249922,-8328.013080249912,-1.9825775552512195e-13,62.07056474685669,10.648921251296997,13.872401237487793
PBE,PBE,16,N/A,NAO-VCC-4Z,1.3620306864886795,-14854.633338052774,-14854.63333805283,-8327.731901137307,-8327.731901137366,-5.645625609715377e-14,63.070515632629395,10.712594747543335,14.062346458435059
PBE,PBE,16,N/A,NAO-VCC-4Z,1.2620306864886794,-14854.311673808246,-14854.31167380823,-8327.318646666095,-8327.318646666085,-7.382741181935493e-14,63.416685342788696,10.826973915100098,14.25976300239563
PBE,PBE,16,N/A,NAO-VCC-4Z,4.2620306864886786,-14854.860163785876,-14854.860163785876,-8328.811199020125,-8328.811199020127,1.2084282241531242e-14,47.92451739311218,7.898568868637085,10.195556640625
PBE,PBE,16,N/A,NAO-VCC-4Z,4.362030686488679,-14854.858043631064,-14854.858043630933,-8328.815422752516,-8328.815422752392,-3.410033395032097e-13,47.922436237335205,7.981175899505615,10.396814584732056
PBE,PBE,16,N/A,NAO-VCC-4Z,4.062030686488679,-14854.865192988922,-14854.86519298895,-8328.784814661089,-8328.784814661121,1.6087200734038464e-13,49.018797397613525,8.13839077949524,10.502071380615234
PBE,PBE,16,N/A,NAO-VCC-4Z,4.162030686488679,-14854.862535009284,-14854.862535009299,-8328.814377680781,-8328.81437768079,1.2178690696543205e-13,48.87745475769043,8.184916257858276,10.782608270645142
PBE,PBE,16,N/A,NAO-VCC-4Z,3.86203068648868,-14854.871499328236,-14854.87149932827,-8328.765351687503,-8328.765351687542,-8.723341243105366e-14,49.83924984931946,8.51426911354065,10.749721050262451
PBE,PBE,16,N/A,NAO-VCC-4Z,3.762030686488679,-14854.87524824913,-14854.875248249162,-8328.752896488273,-8328.752896488306,1.4916535891890128e-14,50.12830638885498,8.39335322380066,10.850600957870483
PBE,PBE,16,N/A,NAO-VCC-4Z,3.962030686488679,-14854.868164119182,-14854.868164119218,-8328.7676420097,-8328.767642009741,1.5766211986997793e-13,50.06851530075073,8.157511234283447,11.318163871765137
PBE,PBE,16,N/A,NAO-VCC-4Z,3.662030686488679,-14854.879455486373,-14854.879455486374,-8328.755949393231,-8328.75594939323,-1.6238254262057607e-13,50.50390934944153,8.297606945037842,11.082332611083984
PBE,PBE,16,N/A,NAO-VCC-4Z,3.5620306864886793,-14854.884189310418,-14854.884189310482,-8328.745036846954,-8328.745036847024,1.516199787492123e-13,50.789015769958496,8.502037763595581,10.953784465789795
PBE,PBE,16,N/A,NAO-VCC-3Z,2.462030686488679,-14854.891586239559,-14854.891586239564,-8328.554308107487,-8328.554308107494,-8.779986316112543e-14,25.60226821899414,3.592773675918579,4.614859104156494
PBE,PBE,16,N/A,NAO-VCC-3Z,2.5620306864886793,-14854.875765619885,-14854.875765619876,-8328.560008348006,-8328.560008347995,-1.355705413971786e-13,25.73140788078308,3.5611631870269775,4.578765869140625
PBE,PBE,16,N/A,NAO-VCC-3Z,2.262030686488679,-14854.925255445085,-14854.925255445078,-8328.530987953702,-8328.530987953694,-3.946273419500046e-14,25.74056363105774,3.5645925998687744,4.7394349575042725
PBE,PBE,16,N/A,NAO-VCC-4Z,3.4620306864886787,-14854.889515585139,-14854.8895155852,-8328.727772807892,-8328.727772807948,2.94554379637324e-14,50.83093786239624,9.761099338531494,10.805644750595093
PBE,PBE,16,N/A,NAO-VCC-3Z,2.362030686488679,-14854.908261792725,-14854.908261792734,-8328.542417699045,-8328.542417699053,-1.869287409236864e-14,26.271092176437378,3.6204802989959717,4.629072666168213
PBE,PBE,16,N/A,NAO-VCC-3Z,2.7620306864886794,-14854.847616885909,-14854.847616885905,-8328.586292800392,-8328.586292800388,-1.1536713202461857e-13,26.655359983444214,3.5024235248565674,4.548328638076782
PBE,PBE,16,N/A,NAO-VCC-4Z,3.2620306864886794,-14854.902249980838,-14854.902249980829,-8328.717989590867,-8328.717989590852,1.0913617399382902e-13,51.30945920944214,9.425754070281982,10.963631629943848
PBE,PBE,16,N/A,NAO-VCC-3Z,1.9620306864886794,-14854.965869877968,-14854.96586987797,-8328.474295694748,-8328.47429569475,-5.041411497638815e-14,26.06214189529419,3.7208800315856934,4.820315361022949
PBE,PBE,16,N/A,NAO-VCC-4Z,3.362030686488679,-14854.89550715875,-14854.895507158688,-8328.720342884735,-8328.720342884675,2.328112500595003e-13,51.256728649139404,8.527212381362915,11.99687147140503
