LL XC,HL XC,HL Atoms,Post-HF Method,Basis,OH-H Distance,Total DFT Energy (A-in-B),AB LL Energy,A HL Energy,A LL Energy,PB Correction,AB_LL Time,A_LL Time,A_HL Time
PBE,PBE0,10,N/A,NAO-VCC-3Z,2.462030686488679,-14855.042678799433,-14854.891586239559,-6191.3378090932765,-6189.8606844392625,0.15702170911218166,24.841166257858276,3.637758493423462,42.48161292076111
PBE,PBE0,10,N/A,NAO-VCC-3Z,2.362030686488679,-14855.058725102255,-14854.908261792729,-6191.308983579103,-6189.832757114935,0.1571198711806287,24.862231731414795,3.5909767150878906,42.634673833847046
PBE,PBE0,10,N/A,NAO-VCC-3Z,2.262030686488679,-14855.075388919535,-14854.925255445072,-6191.277819271001,-6189.802218961599,0.15713343211362119,24.85561490058899,3.5461504459381104,42.8435001373291
PBE,PBE0,10,N/A,NAO-VCC-3Z,2.16203068648868,-14855.091699002956,-14854.941659998283,-6191.240190462727,-6189.764624393422,0.15716340825496986,25.151072025299072,3.6481168270111084,42.75061893463135
PBE,PBE0,10,N/A,NAO-VCC-3Z,2.0620306864886793,-14855.106181115427,-14854.955988893786,-6191.1954932365525,-6189.719301710006,0.1572807470621592,25.466198921203613,3.704430103302002,43.11052370071411
PBE,PBE0,10,N/A,NAO-VCC-3Z,1.9620306864886794,-14855.116288766447,-14854.965869877964,-6191.148042211562,-6189.671579644401,0.15745251725115225,24.876266956329346,3.7130625247955322,44.007850646972656
PBE,PBE0,10,N/A,NAO-VCC-3Z,1.2620306864886794,-14854.386226247098,-14854.212132388955,-6189.790256809024,-6188.2776161329275,0.1591407988788528,27.405277490615845,3.905003547668457,41.758726835250854
PBE,PBE0,10,N/A,NAO-VCC-3Z,1.8620306864886793,-14855.119003045646,-14854.967661511382,-6191.080860181968,-6189.602930177814,0.15746790432500224,26.155723571777344,3.76446270942688,44.316290855407715
PBE,PBE0,10,N/A,NAO-VCC-3Z,1.7620306864886794,-14855.108742076332,-14854.955846169221,-6190.996937569809,-6189.516685756522,0.15756098668313698,26.0185649394989,3.8013834953308105,44.74663782119751
PBE,PBE0,10,N/A,NAO-VCC-3Z,1.6620306864886796,-14855.076819171672,-14854.92213282084,-6190.884415280647,-6189.401719364524,0.15785580490380827,26.18114686012268,3.7496557235717773,44.86472749710083
PBE,PBE0,10,N/A,NAO-VCC-3Z,1.5620306864886795,-14855.011672691235,-14854.854187431209,-6190.734575981294,-6189.247920179609,0.1581291230184037,27.097828149795532,3.783085823059082,45.475627422332764
PBE,PBE0,10,N/A,NAO-VCC-3Z,1.3620306864886795,-14854.700429970122,-14854.533362510838,-6190.218513768981,-6188.717063954404,0.1586246905271815,27.164268493652344,3.8510870933532715,45.629979372024536
PBE,PBE0,10,N/A,NAO-VCC-3Z,1.4620306864886796,-14854.895200666262,-14854.73369427011,-6190.518906969909,-6189.025748998192,0.15836501403519826,26.921372413635254,3.8660683631896973,45.97209692001343
PBE,PBE0,10,N/A,NAO-VCC-3Z,3.86203068648868,-14854.923748468314,-14854.765839334399,-6191.688309808667,-6190.194821873036,0.15697724997502946,22.393818378448486,3.374423027038574,33.71461820602417
PBE,PBE0,10,N/A,NAO-VCC-3Z,4.162030686488679,-14854.915114889138,-14854.756476765675,-6191.752947660245,-6190.256739011242,0.1569361409168878,22.215017080307007,3.3496413230895996,34.024065256118774
PBE,PBE0,10,N/A,NAO-VCC-3Z,4.2620306864886786,-14854.912955511183,-14854.754003516438,-6191.778938017667,-6190.282315161816,0.15682926502624583,22.179643392562866,3.3263344764709473,35.02023196220398
PBE,PBE0,10,N/A,NAO-VCC-3Z,4.362030686488679,-14854.91090939636,-14854.751793357551,-6191.803060535008,-6190.3061113054555,0.15680417678644126,22.15895652770996,3.3939969539642334,35.085317611694336
PBE,PBE0,10,N/A,NAO-VCC-3Z,3.762030686488679,-14854.92753227597,-14854.769757093345,-6191.6633584813535,-6190.170632390888,0.1569166962496833,22.37982726097107,3.4403891563415527,35.327120542526245
PBE,PBE0,10,N/A,NAO-VCC-3Z,4.062030686488679,-14854.917563052255,-14854.759251246569,-6191.732564597852,-6190.237161730312,0.15707731697272997,22.260600090026855,3.3276548385620117,35.49432134628296
PBE,PBE0,10,N/A,NAO-VCC-3Z,3.5620306864886793,-14854.936183249902,-14854.779094564783,-6191.620281174548,-6190.130116213172,0.15691860895310883,22.567103385925293,3.420477867126465,36.48235583305359
PBE,PBE0,10,N/A,NAO-VCC-3Z,3.662030686488679,-14854.931613607469,-14854.774152566994,-6191.644643069285,-6190.1537137911455,0.15693986164253768,22.437153816223145,3.3321735858917236,37.07832145690918
PBE,PBE0,10,N/A,NAO-VCC-3Z,3.962030686488679,-14854.920534927214,-14854.762355496425,-6191.718066258545,-6190.224476878727,0.15696891499711124,22.513927936553955,3.4038994312286377,37.381208658218384
PBE,PBE0,10,N/A,NAO-VCC-3Z,3.4620306864886787,-14854.941247524273,-14854.784650933745,-6191.59215103182,-6190.102717156486,0.15696966226266842,22.780762195587158,3.4611918926239014,36.81759166717529
PBE,PBE0,10,N/A,NAO-VCC-3Z,3.2620306864886794,-14854.953443982584,-14854.79789829034,-6191.549070670417,-6190.062926453755,0.15701610827990056,23.033958196640015,3.505000591278076,37.88303351402283
PBE,PBE0,10,N/A,NAO-VCC-3Z,3.362030686488679,-14854.946803928431,-14854.790890120124,-6191.572440962295,-6190.085092320656,0.1570751855139949,22.92313528060913,3.4151649475097656,38.87645173072815
PBE,PBE0,10,N/A,NAO-VCC-3Z,3.162030686488679,-14854.960877993064,-14854.805760197407,-6191.523656450056,-6190.038873628171,0.15696695145942668,23.06074094772339,3.4780871868133545,38.99168038368225
PBE,PBE0,10,N/A,NAO-VCC-3Z,2.9620306864886796,-14854.97845004781,-14854.824427610873,-6191.470416098204,-6189.987655253452,0.15700413945362243,23.13190197944641,3.4678542613983154,39.22679591178894
PBE,PBE0,10,N/A,NAO-VCC-3Z,3.0620306864886793,-14854.968994595365,-14854.814571479867,-6191.500409352415,-6190.017290853706,0.15699578213229742,23.19169020652771,3.535897731781006,39.401333808898926
PBE,PBE0,10,N/A,NAO-VCC-3Z,2.862030686488679,-14854.988831766956,-14854.83541658191,-6191.444966658863,-6189.963371323291,0.15695479373658233,23.900189876556396,3.5661749839782715,39.79585361480713
PBE,PBE0,10,N/A,NAO-VCC-4Z,2.7620306864886794,-14855.097164534182,-14854.94962788954,-6191.467695257137,-6190.016288070223,0.15683762841978102,54.35729694366455,9.174917459487915,226.03584694862366
PBE,PBE0,10,N/A,NAO-VCC-4Z,2.5620306864886793,-14855.123692244286,-14854.97713935415,-6191.409675542097,-6189.959306301011,0.1568710499087224,54.379271268844604,9.136252641677856,226.51592254638672
PBE,PBE0,10,N/A,NAO-VCC-4Z,2.6620306864886794,-14855.109632967744,-14854.962764087304,-6191.440135761468,-6189.989498355431,0.1568850828195724,54.3396852016449,9.05517840385437,227.88783288002014
PBE,PBE0,10,N/A,NAO-VCC-4Z,2.462030686488679,-14855.138876496481,-14854.992645937187,-6191.381602440438,-6189.9319143830835,0.15686659360861696,55.29786014556885,9.372504711151123,235.95746088027954
PBE,PBE0,10,N/A,NAO-VCC-4Z,2.362030686488679,-14855.154766196069,-14855.009017378616,-6191.352567293312,-6189.9036082279745,0.15693627057740514,55.84547805786133,9.48460078239441,240.5940239429474
PBE,PBE0,10,N/A,NAO-VCC-4Z,2.262030686488679,-14855.171297540428,-14855.025724603873,-6191.322286980507,-6189.873940144267,0.15698601222796424,56.38438439369202,9.595937490463257,243.2527313232422
PBE,PBE0,10,N/A,NAO-VCC-4Z,2.16203068648868,-14855.18741800889,-14855.041869223507,-6191.2840442689785,-6189.83539880593,0.1571464420065771,57.064948081970215,9.644485473632812,242.3631522655487
PBE,PBE0,10,N/A,NAO-VCC-4Z,2.0620306864886793,-14855.20190039415,-14855.055972713306,-6191.237894970033,-6189.78858099036,0.15713170483920216,54.4040310382843,9.81229829788208,246.9945833683014
PBE,PBE0,10,N/A,NAO-VCC-4Z,1.9620306864886794,-14855.211886535679,-14855.065670153454,-6191.190701184097,-6189.741079361242,0.15735693202019163,58.720866441726685,9.974918127059937,246.5360279083252
PBE,PBE0,10,N/A,NAO-VCC-4Z,1.8620306864886793,-14855.214662713637,-14855.067327911329,-6191.119258646809,-6189.667630025453,0.15739151829021422,59.68265104293823,10.043449878692627,250.67015862464905
PBE,PBE0,10,N/A,NAO-VCC-4Z,1.5620306864886795,-14855.107629334732,-14854.95379923889,-6190.777289758164,-6189.316034992344,0.15798427116380306,62.55570101737976,10.560685634613037,257.03651571273804
PBE,PBE0,10,N/A,NAO-VCC-4Z,1.6620306864886796,-14855.172667113506,-14855.021697725888,-6190.924875191256,-6189.467829592508,0.1577137168906032,61.691741943359375,10.32546329498291,261.5425615310669
PBE,PBE0,10,N/A,NAO-VCC-4Z,1.7620306864886794,-14855.20424917743,-14855.055431981504,-6191.0373707412145,-6189.583498627651,0.15754964705689983,60.66960549354553,10.214594602584839,263.51605248451233
PBE,PBE0,10,N/A,NAO-VCC-4Z,1.3620306864886795,-14854.796993452494,-14854.633338052821,-6190.258436691673,-6188.781963748899,0.15845877315522564,64.63856649398804,10.775660276412964,271.5753197669983
PBE,PBE0,10,N/A,NAO-VCC-4Z,1.4620306864886796,-14854.991449258623,-14854.83343463275,-6190.563928390578,-6189.096375101566,0.15819837594487526,63.443467140197754,10.696866035461426,272.78584599494934
PBE,PBE0,10,N/A,NAO-VCC-4Z,1.2620306864886794,-14854.482530384013,-14854.311673808195,-6189.840977655839,-6188.354619807813,0.15903147022063532,64.80767035484314,10.902390718460083,271.9799771308899
PBE,PBE0,10,N/A,NAO-VCC-4Z,4.362030686488679,-14855.010307518045,-14854.85804363088,-6191.8527797682655,-6190.387588231891,0.1568970034499279,47.807024240493774,7.997729778289795,176.58629631996155
PBE,PBE0,10,N/A,NAO-VCC-4Z,4.2620306864886786,-14855.01243260738,-14854.860163785881,-6191.833043313184,-6190.368454735093,0.1568770857688749,47.7412383556366,7.970475912094116,180.1369330883026
PBE,PBE0,10,N/A,NAO-VCC-4Z,4.162030686488679,-14855.01466658513,-14854.862535009352,-6191.81003417164,-6190.346099997394,0.15678792592139443,48.55032277107239,8.210548877716064,187.75993657112122
PBE,PBE0,10,N/A,NAO-VCC-4Z,4.062030686488679,-14855.017171330199,-14854.86519298898,-6191.784309635113,-6190.320625457842,0.1567945758231515,48.91565203666687,8.154761791229248,190.6769323348999
PBE,PBE0,10,N/A,NAO-VCC-4Z,3.962030686488679,-14855.019691007521,-14854.868164119165,-6191.766485793934,-6190.304164641862,0.1569602856364599,48.89682745933533,8.142289400100708,193.43386578559875
PBE,PBE0,10,N/A,NAO-VCC-4Z,3.86203068648868,-14855.023117478857,-14854.871499328276,-6191.741516902108,-6190.27973870441,0.1568267479132559,48.980231046676636,8.406059265136719,194.99918508529663
PBE,PBE0,10,N/A,NAO-VCC-4Z,3.662030686488679,-14855.030271136098,-14854.879455486345,-6191.695383896119,-6190.235144899199,0.1569252785603715,50.339359283447266,8.344019651412964,200.16055822372437
PBE,PBE0,10,N/A,NAO-VCC-4Z,3.762030686488679,-14855.02652001347,-14854.875248249149,-6191.716292968074,-6190.255011775226,0.15684128706321204,49.88034725189209,8.409354209899902,201.3923361301422
PBE,PBE0,10,N/A,NAO-VCC-4Z,3.2620306864886794,-14855.05203513254,-14854.90224998081,-6191.604358056969,-6190.14881180126,0.15683315107421,51.01587104797363,8.61806321144104,204.3597710132599
PBE,PBE0,10,N/A,NAO-VCC-4Z,3.5620306864886793,-14855.03487843127,-14854.88418931048,-6191.665934006018,-6190.205846987872,0.15690223254215474,50.38341021537781,8.470218181610107,207.3276560306549
PBE,PBE0,10,N/A,NAO-VCC-4Z,3.4620306864886787,-14855.04020279366,-14854.889515585231,-6191.646785590532,-6190.1886769968805,0.15676818742546578,50.56266784667969,8.56157898902893,207.5039598941803
PBE,PBE0,10,N/A,NAO-VCC-4Z,3.362030686488679,-14855.045791035898,-14854.895507158724,-6191.625737584843,-6190.16861961613,0.15675428391647625,51.03042435646057,8.580217838287354,209.85188102722168
PBE,PBE0,10,N/A,NAO-VCC-4Z,3.162030686488679,-14855.05831742288,-14854.908989940204,-6191.572567789921,-6190.117161064045,0.1567957475829752,51.43324613571167,8.707148313522339,213.6496934890747
PBE,PBE0,10,N/A,NAO-VCC-4Z,3.0620306864886793,-14855.066394828387,-14854.917509300365,-6191.546176244733,-6190.091925767388,0.1568095331795581,51.900954484939575,8.703899383544922,216.65074586868286
PBE,PBE0,10,N/A,NAO-VCC-4Z,2.9620306864886796,-14855.075446533512,-14854.927063681374,-6191.522970433467,-6190.069893185721,0.15687963100607033,53.44327139854431,8.94404935836792,216.66604566574097
PBE,PBE0,10,N/A,NAO-VCC-4Z,2.862030686488679,-14855.085729395403,-14854.937743138502,-6191.49229906485,-6190.039796853529,0.15686820224467135,53.909934759140015,9.055460691452026,223.41418170928955
PBE,PBE0,10,N/A,NAO-VCC-5Z,4.362030686488679,-14855.033310973664,-14854.884004979709,-6191.8794150046,-6190.425305557998,0.1566673936632399,121.46227049827576,22.432351112365723,981.8531167507172
PBE,PBE0,10,N/A,NAO-VCC-5Z,4.2620306864886786,-14855.035143312665,-14854.886074395945,-6191.85955242007,-6190.406347908845,0.15674371788477456,121.96562886238098,22.55793023109436,986.3106009960175
PBE,PBE0,10,N/A,NAO-VCC-5Z,4.162030686488679,-14855.037408227654,-14854.888391016279,-6191.838143199557,-6190.38561916115,0.15671594481084097,123.6697428226471,22.801807641983032,993.1314380168915
PBE,PBE0,10,N/A,NAO-VCC-5Z,4.062030686488679,-14855.039896938119,-14854.890987414316,-6191.824060780596,-6190.372987019375,0.15677140139605975,126.16323328018188,23.247825145721436,1023.7963662147522
PBE,PBE0,10,N/A,NAO-VCC-5Z,3.962030686488679,-14855.04287999282,-14854.893889601386,-6191.791336994362,-6190.339899035522,0.15663513137722146,125.4307553768158,23.12505602836609,1027.3705184459686
PBE,PBE0,10,N/A,NAO-VCC-5Z,3.86203068648868,-14855.045968823575,-14854.897150208215,-6191.768940521907,-6190.3184717499935,0.15672581853891057,125.89513158798218,23.342778205871582,1038.148602962494
PBE,PBE0,10,N/A,NAO-VCC-5Z,3.762030686488679,-14855.049300653489,-14854.90081561575,-6191.743041822714,-6190.292597017147,0.15669106882475042,127.97128057479858,23.52560806274414,1093.674959897995
PBE,PBE0,10,N/A,NAO-VCC-5Z,3.662030686488679,-14855.053268536765,-14854.904932629097,-6191.72110503721,-6190.271613690609,0.15667324483089795,128.11845445632935,23.486434936523438,1150.0126433372498
PBE,PBE0,10,N/A,NAO-VCC-5Z,3.5620306864886793,-14855.058042884437,-14854.909570859822,-6191.696467447772,-6190.247489448447,0.15648685719290045,126.97940015792847,23.247472286224365,1162.0849001407623
PBE,PBE0,10,N/A,NAO-VCC-5Z,3.4620306864886787,-14855.062792526114,-14854.914795254164,-6191.675732990567,-6190.227969609867,0.1565761165109174,129.43494153022766,23.64449429512024,1171.954823255539
PBE,PBE0,10,N/A,NAO-VCC-5Z,3.362030686488679,-14855.06818323535,-14854.920680814686,-6191.646328197501,-6190.1990015239235,0.15664875037181764,129.57199025154114,23.73650336265564,1184.084070444107
PBE,PBE0,10,N/A,NAO-VCC-5Z,3.2620306864886794,-14855.074521044931,-14854.927312834436,-6191.624840651542,-6190.1787521090455,0.15670039909630484,130.99622988700867,23.988820791244507,1190.7214524745941
PBE,PBE0,16,N/A,NAO-VCC-5Z,2.7620306864886794,-14855.520969741998,-14854.974053599695,-8330.467116850123,-8328.685733477067,0.16767164248572664,139.70655703544617,24.95041823387146,1124.4668321609497
PBE,PBE0,10,N/A,NAO-VCC-5Z,3.162030686488679,-14855.081622293537,-14854.934779781532,-6191.59997705492,-6190.155046703671,0.15671732089548515,131.94842195510864,24.120484352111816,1221.4185082912445
PBE,PBE0,10,N/A,NAO-VCC-5Z,3.0620306864886793,-14855.089678963983,-14854.943179127093,-6191.573211461486,-6190.128844463815,0.15671014802686417,133.13049817085266,24.225629806518555,1226.716608762741
PBE,PBE0,16,N/A,NAO-VCC-5Z,2.462030686488679,-14855.562343291751,-14855.016702429315,-8330.438969152907,-8328.658518021462,0.16779094996231259,138.54907989501953,24.866918563842773,1151.8555252552032
PBE,PBE0,10,N/A,NAO-VCC-5Z,2.9620306864886796,-14855.098660942756,-14854.952608808293,-6191.545481754081,-6190.101642457314,0.15676515714252287,134.07800579071045,24.456687450408936,1237.1372616291046
PBE,PBE0,10,N/A,NAO-VCC-5Z,2.862030686488679,-14855.10793586155,-14854.962291294627,-6191.517988415639,-6190.074906154707,0.15669680489067844,133.9029939174652,24.344847440719604,1334.1725435256958
PBE,PBE0,16,N/A,NAO-VCC-5Z,2.6620306864886794,-14855.533757627012,-14854.987065750725,-8330.456950297257,-8328.675492825103,0.16752048136741907,139.11404705047607,25.000354290008545,1300.3039264678955
PBE,PBE0,16,N/A,NAO-VCC-5Z,2.5620306864886793,-14855.547021387343,-14855.001317083537,-8330.456128159487,-8328.675821165623,0.1679152654563036,142.0027551651001,25.407485961914062,1317.7415056228638
PBE,PBE0,16,N/A,NAO-VCC-5Z,2.362030686488679,-14855.578598976843,-14855.03295714146,-8330.425693957743,-8328.64486925237,0.1676413215445397,138.41481375694275,24.767779111862183,1330.210467338562
PBE,PBE0,16,N/A,NAO-VCC-5Z,1.6620306864886796,-14855.595996273569,-14855.044112954965,-8330.156570395797,-8328.364394898861,0.16799809571453986,151.11041069030762,26.70153498649597,1311.9418914318085
PBE,PBE0,16,N/A,NAO-VCC-5Z,2.262030686488679,-14855.594957128838,-14855.049552264589,-8330.419453638844,-8328.638574738367,0.16777148022891106,140.57278895378113,25.159555196762085,1340.9482917785645
PBE,PBE0,16,N/A,NAO-VCC-5Z,2.16203068648868,-14855.610181855434,-14855.064678892284,-8330.4050728269,-8328.624209654603,0.16780949338333515,142.85821747779846,25.463417053222656,1349.5853836536407
PBE,PBE0,16,N/A,NAO-VCC-5Z,2.0620306864886793,-14855.624881868833,-14855.078688345571,-8330.375776250294,-8328.592647378082,0.16766509412157596,136.26619243621826,25.674503803253174,1358.1175260543823
PBE,PBE0,16,N/A,NAO-VCC-5Z,1.9620306864886794,-14855.635491600155,-14855.088296966322,-8330.340975739475,-8328.556014052672,0.16747912574484872,144.95333647727966,25.76699161529541,1362.6259899139404
PBE,PBE0,16,N/A,NAO-VCC-5Z,1.8620306864886793,-14855.637985596984,-14855.089872770846,-8330.303388046079,-8328.516978543861,0.16770504184578458,147.40747618675232,26.18368101119995,1380.4954051971436
PBE,PBE0,16,N/A,NAO-VCC-5Z,1.7620306864886794,-14855.627447228326,-14855.077904423977,-8330.242389506551,-8328.453420475758,0.1679221507418928,148.56353378295898,26.29505228996277,1383.90087890625
PBE,PBE0,16,N/A,NAO-VCC-5Z,1.3620306864886795,-14855.2208704079,-14854.65564589736,-8329.56318897357,-8327.755119405088,0.168388983311127,161.52088356018066,28.311514854431152,1356.7875366210938
PBE,PBE0,16,N/A,NAO-VCC-5Z,1.5620306864886795,-14855.53114507379,-14854.976178828974,-8330.028839614584,-8328.232923513584,0.16811011422517344,154.79583883285522,27.39269495010376,1411.698928117752
PBE,PBE0,16,N/A,NAO-VCC-5Z,1.4620306864886796,-14855.41526961759,-14854.855799676354,-8329.839157848994,-8328.037784886908,0.16814400319669223,157.8871238231659,27.686246633529663,1432.876627445221
PBE,PBE0,16,N/A,NAO-VCC-5Z,1.2620306864886794,-14854.905841273374,-14854.332628429189,-8329.14853791445,-8327.331255067133,0.16837460364043766,161.51043033599854,28.297173023223877,1452.1932544708252
PBE,PBE0,16,N/A,NAO-VCC-3Z,4.2620306864886786,-14855.314637480511,-14854.754003516426,-8330.54868555942,-8328.7293629517,0.16786130606154315,36.342260122299194,3.5013036727905273,30.75605297088623
PBE,PBE0,22,N/A,NAO-VCC-3Z,4.162030686488679,-14855.725542499318,-14854.756476765675,-10470.162963557876,-10467.912619524546,0.1659983162917979,35.94013738632202,3.3558542728424072,33.95702815055847
PBE,PBE0,22,N/A,NAO-VCC-3Z,4.2620306864886786,-14855.723291573606,-14854.754003516417,-10470.168386356243,-10467.917304689303,0.16610134403200172,31.56991672515869,3.367410898208618,34.292399644851685
PBE,PBE0,16,N/A,NAO-VCC-3Z,4.162030686488679,-14855.317477844255,-14854.756476765691,-8330.535160547057,-8328.715424688486,0.16747326184020575,32.12242269515991,3.296717882156372,34.377984046936035
PBE,PBE0,22,N/A,NAO-VCC-3Z,3.4620306864886787,-14855.751688524579,-14854.784650933758,-10470.107453504519,-10467.861198426144,0.1661477114390017,36.025962114334106,3.4689764976501465,35.18407845497131
PBE,PBE0,16,N/A,NAO-VCC-3Z,4.362030686488679,-14855.312665432511,-14854.751793357547,-8330.564192465656,-8328.744653441316,0.16781447145232467,25.062506437301636,3.4562289714813232,33.14669609069824
PBE,PBE0,16,N/A,NAO-VCC-3Z,4.062030686488679,-14855.319898415151,-14854.759251246562,-8330.519198655258,-8328.699361499914,0.16768319550630809,34.86935997009277,3.5054492950439453,36.20574951171875
PBE,PBE0,16,N/A,NAO-VCC-3Z,3.5620306864886793,-14855.338308122542,-14854.779094564801,-8330.471214658544,-8328.656068405258,0.16765201949057085,24.614403009414673,3.5476646423339844,32.34933257102966
PBE,PBE0,16,N/A,NAO-VCC-3Z,3.2620306864886794,-14855.356190670438,-14854.797898290322,-8330.433563234847,-8328.619542103399,0.1673528346140127,38.2553927898407,3.50136399269104,32.63117504119873
PBE,PBE0,16,N/A,NAO-VCC-3Z,2.7620306864886794,-14855.402576889728,-14854.847616885905,-8330.395053433902,-8328.586292800379,0.16765318608679264,33.14403414726257,3.849106550216675,35.173253297805786
PBE,PBE0,22,N/A,NAO-VCC-3Z,4.362030686488679,-14855.721369445311,-14854.751793357565,-10470.178335594761,-10467.927128131749,0.16595935932205771,31.274293899536133,3.3030073642730713,35.700247049331665
PBE,PBE0,16,N/A,NAO-VCC-3Z,3.962030686488679,-14855.32288575257,-14854.76235549643,-8330.508526352805,-8328.68971720894,0.16750785459735182,33.98311424255371,3.904888868331909,36.35333704948425
PBE,PBE0,22,N/A,NAO-VCC-3Z,3.86203068648868,-14855.734469443276,-14854.765839334392,-10470.135469570045,-10467.8865860662,0.16585254429327337,28.09377360343933,3.4754838943481445,36.89948034286499
PBE,PBE0,22,N/A,NAO-VCC-3Z,4.062030686488679,-14855.728012895437,-14854.75925124656,-10470.157319634232,-10467.907708810093,0.16612497648131058,28.442859172821045,3.4572348594665527,37.19543671607971
PBE,PBE0,16,N/A,NAO-VCC-3Z,3.86203068648868,-14855.326087572565,-14854.76583933439,-8330.506907746738,-8328.689044485222,0.16755436848244734,34.16922163963318,3.6701056957244873,36.09783911705017
PBE,PBE0,22,N/A,NAO-VCC-3Z,3.962030686488679,-14855.730850975926,-14854.762355496425,-10470.150635973154,-10467.901788967753,0.1661692440889405,31.852081060409546,3.8260960578918457,39.03019618988037
PBE,PBE0,22,N/A,NAO-VCC-3Z,3.662030686488679,-14855.741924053727,-14854.77415256698,-10470.1239284359,-10467.876531019112,0.16610878217897235,27.93628478050232,3.62518310546875,38.233805894851685
PBE,PBE0,22,N/A,NAO-VCC-3Z,3.5620306864886793,-14855.746514499757,-14854.779094564801,-10470.118210547163,-10467.871676177678,0.1660752049009741,33.206616163253784,3.663383960723877,37.47536849975586
PBE,PBE0,16,N/A,NAO-VCC-3Z,3.362030686488679,-14855.34939517983,-14854.790890120088,-8330.448085083779,-8328.633639361615,0.16752115247495747,40.401750564575195,4.224836349487305,37.734004497528076
PBE,PBE0,16,N/A,NAO-VCC-3Z,3.162030686488679,-14855.363653506825,-14854.805760197385,-8330.426519988607,-8328.613210546882,0.16720221629356974,30.10374116897583,3.5199570655822754,37.41394233703613
PBE,PBE0,22,N/A,NAO-VCC-3Z,3.362030686488679,-14855.75747503554,-14854.790890120112,-10470.10152146616,-10467.856244192359,0.1660909053925755,37.4801459312439,3.5046226978302,38.48997116088867
PBE,PBE0,16,N/A,NAO-VCC-3Z,2.9620306864886796,-14855.38056549665,-14854.824427610873,-8330.410322931853,-8328.599568462301,0.16771712895123544,35.35254240036011,3.7228994369506836,35.498656034469604
PBE,PBE0,16,N/A,NAO-VCC-3Z,2.862030686488679,-14855.39127232041,-14854.835416581924,-8330.39709165803,-8328.586445247569,0.16747178658724357,27.996042251586914,3.6632943153381348,35.39227843284607
PBE,PBE0,16,N/A,NAO-VCC-3Z,3.662030686488679,-14855.333735298605,-14854.774152566977,-8330.479372220076,-8328.662638320777,0.16762161333992165,39.977861404418945,3.4824867248535156,40.976332902908325
PBE,PBE0,22,N/A,NAO-VCC-3Z,3.162030686488679,-14855.771403375622,-14854.805760197383,-10470.090023549827,-10467.84655679639,0.16598550837806983,35.54363751411438,3.604875087738037,40.05308151245117
PBE,PBE0,16,N/A,NAO-VCC-3Z,3.762030686488679,-14855.329154977737,-14854.769757093352,-8330.501271510224,-8328.68480407989,0.16788432871502865,26.005245447158813,3.4723315238952637,38.589906454086304
PBE,PBE0,22,N/A,NAO-VCC-3Z,3.762030686488679,-14855.737863306364,-14854.769757093345,-10470.134276184366,-10467.88647391118,0.16603930520234214,24.902302980422974,3.348891496658325,38.91965293884277
PBE,PBE0,16,N/A,NAO-VCC-3Z,2.5620306864886793,-14855.429884044826,-14854.875765619894,-8330.369025642387,-8328.56000834781,0.167464903483166,33.769397258758545,3.595798969268799,39.61087608337402
PBE,PBE0,22,N/A,NAO-VCC-3Z,3.0620306864886793,-14855.779544919978,-14854.814571479885,-10470.080081003958,-10467.837041976432,0.1660999846328441,33.2943594455719,3.523726463317871,39.22631239891052
PBE,PBE0,16,N/A,NAO-VCC-3Z,3.4620306864886787,-14855.343190434265,-14854.784650933758,-8330.462033035612,-8328.647188918447,0.16779354866161847,35.24761390686035,3.3854281902313232,42.479706048965454
PBE,PBE0,16,N/A,NAO-VCC-3Z,2.6620306864886794,-14855.415851898133,-14854.861071883679,-8330.381127448803,-8328.571639245154,0.1673694065741394,38.02158069610596,3.9863059520721436,40.70732641220093
PBE,PBE0,16,N/A,NAO-VCC-3Z,3.0620306864886793,-14855.37111899431,-14854.814571479876,-8330.428652712224,-8328.618059514327,0.16774993634312368,31.883875846862793,4.550475120544434,36.778430223464966
PBE,PBE0,22,N/A,NAO-VCC-3Z,3.2620306864886794,-14855.763953180072,-14854.79789829031,-10470.0969399271,-10467.852598185404,0.16603600435383736,34.456337451934814,3.461946487426758,41.574902296066284
PBE,PBE0,16,N/A,NAO-VCC-3Z,1.9620306864886794,-14855.519296047254,-14854.965869877964,-8330.283961333236,-8328.474295692115,0.16772845719325927,40.55913829803467,3.875537395477295,42.30939960479736
PBE,PBE0,16,N/A,NAO-VCC-3Z,2.462030686488679,-14855.445297874609,-14854.891586239564,-8330.362846112166,-8328.554308106577,0.167428288972739,34.960461378097534,4.3106913566589355,40.833117961883545
PBE,PBE0,22,N/A,NAO-VCC-3Z,2.862030686488679,-14855.799278210046,-14854.83541658189,-10470.076127754328,-10467.835014667722,0.16604616287290197,25.612743377685547,3.576510429382324,39.81133794784546
PBE,PBE0,22,N/A,NAO-VCC-3Z,2.462030686488679,-14855.853272662544,-14854.89158623955,-10470.060179477921,-10467.821665367766,0.1660483887341721,36.01685380935669,3.610905647277832,43.81767678260803
PBE,PBE0,22,N/A,NAO-VCC-3Z,2.0620306864886793,-14855.917123412244,-14854.955988893777,-10470.040929093426,-10467.80312518758,0.16615544278249406,39.77634263038635,3.6743640899658203,43.76694440841675
PBE,PBE0,22,N/A,NAO-VCC-3Z,2.7620306864886794,-14855.810754548162,-14854.847616885927,-10470.072579242762,-10467.832393838153,0.16617110843558974,25.603554248809814,5.098073482513428,40.18504071235657
